"","bootDist_0_hipp","bootDist_0_hippxage","bootDist_1_vtc","bootDist_1_vtcxage","bootDist_1_hipp","bootDist_1_hippxage","bootDist_2_hipp","bootDist_2_hippxage","min_persub"
"21",0.366471898271456,-0.0109775261802333,0.521492216001988,-0.0883276548520345,0.343580942543899,-0.00520664651639769,0.0423823628392843,-0.000227944180276096,40
"22",0.391619806217053,-0.031652518351378,0.474820946477075,-0.121129898693669,0.362126700028369,-0.0245640560016821,0.0681332216321713,-0.0168924887418752,40
"23",0.365007030249635,-0.0204657575970553,0.497211586356426,-0.0681775423215008,0.346157519212405,-0.0166169800312269,0.0448107766826986,0.000466528066569456,31
"24",0.362009070311208,-0.0464720707059974,0.499302757214794,-0.1249867779368,0.338815318718474,-0.0354640103638233,0.0570659155036119,-0.00778861758066012,32
"25",0.374030396558772,-0.0479118369394557,0.45061697538553,-0.0930035126635959,0.339871898743603,-0.0371457708998188,0.0701831773781245,-0.017148325634153,38
"26",0.335066803051271,-0.0205631557659967,0.470126966338495,-0.0823901770045186,0.314743648699878,-0.01163947836,0.0503842695716227,-0.00101806086353784,29
"27",0.334609419258725,-0.0463803292673072,0.513912800381478,-0.129821008884023,0.31867892735676,-0.0479230712986424,0.039585289150232,0.0140234479852381,36
"28",0.352332182008414,0.0174661504224487,0.515296881832885,-0.0889338778174406,0.329928854129886,0.0211606164919333,0.0449021334587666,-0.00207589966808653,27
"29",0.342700080086142,-0.0328460448669857,0.509413372611031,-0.0444028070777269,0.320987642327335,-0.0316988621590273,0.0559631423109399,0.00178945130386878,35
"30",0.388519799407809,-0.0211621736390587,0.494438403403788,-0.062229456434265,0.364522781810896,-0.0167764162068074,0.0520047311477156,0.00594274110131578,35
"31",0.348270493083914,-0.00518056929666791,0.546793436710735,-0.132941911765352,0.332847004408206,-0.00101060375096226,0.0371512800076422,-0.00967505973228385,36
"32",0.369466624106472,-0.0411813938609414,0.507740249580859,-0.0915725892658432,0.355322657818374,-0.0396563371054543,0.0375252621646201,-0.00293738818839922,29
"33",0.376861028547105,-0.0623628909753897,0.484901438163705,-0.12366333096679,0.35578788536735,-0.043018462267722,0.0483952588040625,-0.0229135934501891,36
"34",0.340394813871864,-0.0798971052449011,0.495702663666034,-0.102092409903373,0.330368927298589,-0.0825014502352537,0.0424011406093892,0.000214114496141315,33
"35",0.336386119946607,-0.0381572948326068,0.509427282252082,-0.0828502219195092,0.313532144726327,-0.0301314961557067,0.0571948480563285,-0.00681079933629249,24
"36",0.355988776372361,-0.0294050818941573,0.479403862597237,-0.098416611400133,0.334366218130385,-0.0244662378095477,0.0531174490678753,0.0123181603875692,36
"37",0.354420270831556,-0.0423374670156186,0.493953497672926,-0.0864032982664071,0.328687163121018,-0.0340100306161179,0.0643976956609335,0.00261962477311037,36
"38",0.381140655665242,-0.0388837637481765,0.525358052000421,-0.10370815374603,0.358266166555195,-0.0304407529730622,0.0504930532425158,-0.0180965120976982,42
"39",0.358438342618914,-0.0024242004553036,0.463610818834296,-0.0598009708853602,0.338683266918453,0.00701536117755956,0.0386300009415099,-0.0233894520638045,39
"40",0.388187121283665,-0.00550718580259862,0.563960677037805,-0.125482675818791,0.365569412785585,-0.00330987493138044,0.0491631313830067,0.00390818549472097,32
"41",0.37805293333044,-0.0489312651949051,0.505848549501983,-0.147804540774565,0.349624358353095,-0.0383318717179081,0.062519291888592,-0.00846201897206379,36
"42",0.39966024805593,-0.0767081900231676,0.505503312525569,-0.0585489376844709,0.383616198143164,-0.0768941048257137,0.0396305487669923,0.00470095396480706,38
"43",0.401071825928459,-0.0627184938787763,0.514063753007483,-0.0607663276850712,0.383742956808777,-0.0623546000102825,0.0498460285207645,0.00474400843034235,36
"44",0.387446437380273,-0.0749443908741843,0.508341597726421,-0.104003333474908,0.369748212584641,-0.0736945147717624,0.0432409457381437,-0.00144861696024765,37
"45",0.367226800289604,-0.0161072815637952,0.500223445229999,-0.13717168737425,0.34646230546393,-0.00220474687811359,0.0528572446058666,-0.0178171978164229,36
"46",0.347129304399494,-0.00815115343783998,0.500305928632127,-0.0879363422113672,0.325046033319752,0.000567264406357677,0.0436145162134285,-0.0117157519774123,40
"47",0.355498631230925,-0.0572146030338879,0.486637427190496,-0.0452435622458587,0.343655316206535,-0.0546290374731719,0.0371376162136358,0.00398852200502938,33
"48",0.355772271722209,-0.030476993005323,0.495511857459942,-0.0857615654876862,0.333545999893069,-0.018395861849157,0.0529482299864395,-0.0023520935688539,37
"49",0.348296649889492,-0.05334662360758,0.453734787056176,-0.0597080628888759,0.332009829693457,-0.0488284076676303,0.0510307009520995,-0.00394815735652247,24
"50",0.346516888085155,-0.00162918390776194,0.472968375089062,-0.0570270204629547,0.33546915261155,-0.000994145610543335,0.0440623517133182,-0.00804995710229388,33
"51",0.40392984513254,-0.0298630761237631,0.547859425323753,-0.0981532092106806,0.389917113349028,-0.0222663377291441,0.0281711935458531,-0.0165287049236089,33
"52",0.34280424596353,-0.0387640917873751,0.450605571422042,-0.138490851823695,0.321120159608251,-0.0248892378312547,0.0608794884409827,-0.0114079781528208,31
"53",0.320713371275967,-0.0305625552917055,0.497193280394415,-0.0782946755427776,0.289588621149061,-0.0106834876350365,0.0616676843243402,-0.0122013547970793,37
"54",0.371601962169614,-0.0343197297501993,0.486880564454672,-0.0988356029908659,0.345405799918077,-0.0253288560235911,0.0520811410566223,-0.00644869197959784,23
"55",0.321945525381429,-0.0155660803935295,0.523716391099261,-0.107674825945214,0.296469926726092,-0.00844518211062537,0.0656717809538321,-0.0144564810506957,40
"56",0.369301952716344,-0.0709740111938886,0.519481764773643,-0.0716779186831109,0.343075767954951,-0.0609472397732704,0.0571170413776756,0.00163055695423172,43
"57",0.349319014322211,-0.0293337964394325,0.469784117709038,-0.0962973719693803,0.333931930677177,-0.0198112100146765,0.0471414905633297,-0.012322581973248,36
"58",0.338431218302265,0.00234927540700206,0.47128429366796,-0.0990346309427326,0.324556061727656,0.00801228831571426,0.0504348297131204,0.0118317523726417,50
"59",0.34087986234758,-0.0123595953764921,0.504635074618086,-0.10050359118346,0.326452574445576,-0.0124015283783699,0.0276700728215311,-0.000399157704028079,30
"60",0.368637783723645,0.00295942514993259,0.53132728421977,-0.0850119363818214,0.343822739513583,0.00892793191760961,0.0600509469587265,0.000198715589696283,34
"61",0.371851965395494,0.00436400421518867,0.523403474566993,-0.116803286268766,0.343568954362226,0.0260980353863164,0.0569477373178032,-0.0216337681962581,35
"62",0.422652699830492,-0.00626113130969925,0.487588936491229,-0.108317004488688,0.405266296442745,0.00306994540865807,0.0365318596607307,-0.00600124026817955,38
"63",0.35772648847936,-0.0579491070772475,0.492352233101224,-0.099839157830038,0.322846331449194,-0.0435684339412623,0.0682434154966176,-0.00767131546510406,35
"64",0.362699690406616,-0.0593269216745387,0.485475081532204,-0.136147780522775,0.337369169368084,-0.0561203166747163,0.0487364579674575,0.00538659819673664,33
"65",0.376472222539897,-0.0427112101348191,0.504791331481426,-0.119008292142734,0.368104183177787,-0.0291109174593424,0.0279722218007754,-0.021253498625657,36
"66",0.365666385076103,-0.0264641125219093,0.501637540469766,-0.124892478708607,0.340846765085679,-0.0159976890468865,0.0592411112636099,-0.0153267689148467,33
"67",0.345811886234028,-0.0632830813934961,0.481539340755928,-0.08908750209496,0.315396867064861,-0.0577080592467811,0.0591383423725778,0.000669857729429127,33
"68",0.346677907268092,-0.0378942848090532,0.512448206761621,-0.125817501611465,0.319475288016119,-0.0381639373559455,0.0483616138742096,-0.00921064413874413,37
"69",0.370953705606369,-0.0413642060084163,0.492429421467701,-0.128556584997595,0.349447671595648,-0.0288563293006145,0.0521237400675624,-0.00713440185838333,29
"70",0.332680454600776,-0.0351014993349636,0.496519624883353,-0.0873990861405187,0.311980327511667,-0.0184357481156615,0.0359039309010196,-0.0115870846444035,31
"71",0.36050958208761,-0.0422849263447407,0.473525659154333,-0.0495238679351486,0.338709587106355,-0.0374866682007217,0.0548786190990196,0.00279651054818052,29
"72",0.364089326626238,-0.045313097560049,0.512075570510745,-0.0978923130256242,0.335763023195494,-0.0269831011898147,0.0500142764635233,-0.0260040455678526,37
"73",0.324710608338808,-0.00777441283998204,0.489630661255345,-0.114308566193587,0.301086284689636,0.0062876936055639,0.0444160675217414,-0.016083968096576,36
"74",0.324801164773776,-0.0485185623291135,0.480816551825258,-0.0933304775764894,0.300495200362545,-0.0448496290257224,0.0522312536036929,0.00713466956491255,33
"75",0.354869307450947,-0.0146862256481072,0.506888335792589,-0.0806303564010387,0.327014600536655,-0.00359203741144802,0.045660182753346,-0.0202814695097596,41
"76",0.4070915260411,-0.031561526962699,0.502436891738325,-0.0669987216281465,0.383410911082242,-0.0229776401055167,0.0570803802777264,-0.0147282868472915,32
"77",0.328551689886787,-0.0419195180049459,0.527877272005145,-0.0898994579238823,0.314285563649767,-0.0347597983059428,0.0295769464048974,0.0024033258616232,42
"78",0.369327204865847,-0.0301429164439607,0.509038893590078,-0.0893067971687274,0.348625722552724,-0.0134576925105376,0.0380886863996706,-0.0236756916989992,38
"79",0.360925085722712,-0.0346107476528542,0.520350739355915,-0.128542326415639,0.335689533291293,-0.0235234193897302,0.0446678573255243,-0.00513045598430835,29
"80",0.39216526419932,-0.0662868854087343,0.503463054163247,-0.112663819325215,0.372774478148149,-0.0565696483109445,0.0439223257321426,-0.0152913635619669,31
"81",0.3501691591238,0.00816136858417618,0.493145874613702,-0.0827703948641485,0.325024704172771,0.0115459720094432,0.0599969578964931,0.00441854229800366,39
"82",0.338469652032954,-0.0160222741735421,0.464465942571722,-0.122665304167451,0.316438954173362,-0.0142916223321088,0.0462937511756202,0.00657130801674244,36
"83",0.352752640802091,0.0143242852853114,0.479407665691306,-0.144620284827048,0.325646971766397,0.0360531038093452,0.0555403139960123,-0.0165153190245012,31
"84",0.401707715761355,-0.0339406009381447,0.488258660514246,-0.0733351452514658,0.385090958463856,-0.0294319095925628,0.0448878589720816,-0.00612813924501047,34
"85",0.350077023366081,-0.0301532859668682,0.493621899078206,-0.070125129404965,0.331229359474338,-0.0230714220844204,0.0463586308869987,-0.00180740070927039,36
"86",0.3165964473513,-0.0256803347433563,0.532268364600204,-0.0778995721877599,0.287499427840727,-0.0143551476477429,0.048384244707502,-0.0162266293474819,38
"87",0.321160348267141,-0.0281704788692558,0.472310058411417,-0.0740336940704574,0.307227787297203,-0.0406455782954026,0.038381698983763,0.0187388502372386,34
"88",0.371691423174225,-0.0206816089284237,0.503361996189135,-0.103177779029135,0.340072153325064,-0.00823304313683257,0.0617166120296645,-0.0210494473003697,34
"89",0.397133559760721,-0.054417214639926,0.499567365058516,-0.0948601301060536,0.373706961668369,-0.0495360094131043,0.050544726440891,0.00307939827300082,34
"90",0.331825393842568,-0.0593672842154835,0.512813438143511,-0.12234566151947,0.314664177318634,-0.0414398242661725,0.0410522777517045,-0.0168458839111171,35
"91",0.359509825833525,-0.050935120777925,0.521740459079895,-0.0899076429681963,0.348342599815731,-0.0317716689793264,0.0292986218366323,-0.0214526393213549,34
"92",0.337392687034965,-0.0600078053408362,0.499809853960709,-0.097420509732502,0.319210728544486,-0.0632078442790959,0.0468445011070944,0.00333278039780933,25
"93",0.344092221258217,-0.0536153314369624,0.464414947608379,-0.0886562847581964,0.321193568277561,-0.0420937599248875,0.0574978042758578,-0.019306260698882,32
"94",0.334490814864621,-0.0313378527313751,0.455385562848824,-0.1221111054438,0.306936722137577,-0.0259546619463043,0.0649024474702797,0.00221788991604337,40
"95",0.320776256457669,-0.0774214355332816,0.472994262798006,-0.0997459973716544,0.301314509844136,-0.0644671417506176,0.0575862669441235,-0.00720753463985053,29
"96",0.332128550444201,-0.0352013163378917,0.534836340249286,-0.105487429518253,0.306307571413537,-0.015881435437121,0.0491168402895586,-0.0278539609304797,40
"97",0.387179929739494,-0.0298773742420806,0.506890154694219,-0.085556295725321,0.36833776204322,-0.0252885669788521,0.0443988850433754,-0.0115162291747761,41
"98",0.3412495535883,-0.0467409524485619,0.471585385438638,-0.0460038476766059,0.313331431451509,-0.0332797275287902,0.068354335057467,-0.0159741312145797,29
"99",0.338750384596661,-0.0368309882267527,0.498933759188576,-0.105791016067121,0.308977984293476,-0.0249566060136311,0.0639487314976841,-0.00797480591905477,30
"100",0.401521610340415,-0.00341770236974663,0.512354999657431,-0.0736218259320943,0.38360869665213,0.00693062653007812,0.0532394252500339,-0.0164078401039314,41
"101",0.331370583370482,-0.031064257223545,0.515743380168702,-0.128762362885904,0.304752399077688,-0.0249436960673004,0.0588169878102139,0.016061749570108,41
"102",0.323446667064633,0.0229379000670759,0.505299959204074,-0.137169447383096,0.301647488080582,0.0252808669419407,0.0481004814901237,-0.0031611408335312,26
"103",0.366777185692399,-0.0652085681921728,0.465937740755939,-0.0981184244608213,0.336787081490986,-0.0644544637821858,0.0643444363713598,-0.00298470562034703,37
"104",0.365659582432728,-0.0140293836101108,0.490021076016668,-0.116726713842865,0.353091395603983,0.00219538150767133,0.0428099174045133,-0.0187849573218897,28
"105",0.397067945930919,-0.0617459930843278,0.501055956922228,-0.103322627324184,0.369348662762357,-0.0534322182889478,0.0554800663045429,-0.0155746834528648,34
"106",0.350787722159457,0.0203444809483284,0.479343984297569,-0.0452526616070563,0.320247439703222,0.0241649653394771,0.0630845011125094,-0.00767808959302504,29
"107",0.337948852936871,-0.0437020022985036,0.471194272828913,-0.121345425175111,0.309849049732496,-0.050690619023512,0.0760180653701509,0.00967584897520187,38
"108",0.356213134744803,-0.0195479870205111,0.490113078113426,-0.0778017642103151,0.331956619926595,-0.0202502881602302,0.0528633504734353,0.00720826874941457,37
"109",0.363079361362227,-0.0161647187177654,0.554677410241335,-0.134044193850572,0.337613664062712,-0.0085869203477529,0.0579427324308558,-0.00149467242524209,31
"110",0.333019234793214,-0.0496641735623681,0.515515944790478,-0.101847045848963,0.300459648144514,-0.0422871155570572,0.0610221322928839,0.00394088251119683,38
"111",0.343522960825194,-0.0218596123308235,0.493788024762889,-0.105799245656928,0.315385218672534,-0.00901000038511138,0.0655225444681748,-0.0164025963164193,27
"112",0.316932174992,-0.0287364806705844,0.421395507238716,-0.0819211074259155,0.295476638000415,-0.027676839880788,0.0735104966538459,-9.96843253538177e-05,39
"113",0.356853925929146,-0.0374430760846544,0.54167358183005,-0.0344820413060105,0.338857205029188,-0.0299451086287209,0.0534999675739618,-0.00926603716552011,38
"114",0.372281003417508,0.00627917908563144,0.453617932454082,-0.0725051505193371,0.366918730838031,0.00508541278599478,0.0329815626628802,0.0107795572227106,35
"115",0.352898042594746,-0.0304900198119867,0.498255299157804,-0.090969646719694,0.334374597274663,-0.0159623948064324,0.0556502520076618,-0.0148736725953189,36
"116",0.435719803160934,-0.066522213862217,0.49516279062518,-0.046614155698995,0.417631233994651,-0.0530005424013903,0.0488012427466556,-0.0142561480985258,41
"117",0.347799958224106,-0.044425647680048,0.513341715383926,-0.118246533022419,0.316152662872039,-0.0366064414543876,0.061480755682068,-0.000711662257211473,27
"118",0.347986760518544,-0.0214787454123564,0.540106213005743,-0.080329687119152,0.315732880698748,-0.0234730674402305,0.0603287788712824,0.00949882748815287,33
"119",0.383594345321856,-0.0117509194662608,0.46243630902748,-0.0774680312467871,0.367253863755785,-0.00694465854295846,0.0473187365714982,0.00448705336951784,43
"120",0.322931417397155,0.00781756043923281,0.502217540861481,-0.0631938235648923,0.318503183072253,0.0116781969254709,0.0203890617430698,-0.00203622533499796,38
"121",0.308501448361657,-0.0282881770083757,0.520784837781419,-0.108228739421333,0.289557740013291,-0.0252685483933255,0.0612810601150221,-0.00764967382702687,32
"122",0.336867769054002,-0.043333415409746,0.534825879947699,-0.098107508241484,0.313582411657474,-0.0343924299389527,0.0464759858996652,-0.00590629684760337,38
"123",0.350368776558676,-0.0690948925962196,0.527775766227917,-0.0965022069851176,0.332313230798162,-0.0629967069112295,0.0468969362595099,0.00163070077511134,33
"124",0.337524861133941,0.0244024921084635,0.535500268360642,-0.0906721793004967,0.317814594344224,0.034190002779641,0.037329341837247,-0.011220304863239,36
"125",0.314427694002779,-0.0154440703269876,0.503116901476765,-0.0706105992209146,0.298516949356981,-0.0155555657179954,0.0310378238940708,0.0203052016755956,33
"126",0.372307457102139,-0.0362643688219137,0.515348532195791,-0.0688506711251711,0.339657475904214,-0.0306561980204518,0.0661424931099461,0.00586576846059539,33
"127",0.370439922952351,-0.0139674576252467,0.553817082385266,-0.0989153037742375,0.356936690987866,-0.0192345353666128,0.036923618992778,0.0106961614943362,35
"128",0.324981319431778,-0.034092076381436,0.507110753876872,-0.083058847712908,0.31314375064931,-0.0169371751853922,0.0345366437624,-0.0258625445538305,33
"129",0.396985329375363,-0.0624745315535341,0.475818900572541,-0.101728219231515,0.367612448698083,-0.0574279245324697,0.0622172261592709,0.0016830279427669,25
"130",0.355680795543218,0.0321479896652225,0.513446777420746,-0.0790588942051051,0.32222793762617,0.0529247201295441,0.0693530275322041,-0.0136781622819382,34
"131",0.338207918231469,-0.0916218260689773,0.495094673619218,-0.0864083168665783,0.319105840950755,-0.0874576320003815,0.0343556622891778,-0.012419559854304,39
"132",0.367773761610611,-0.0403633215541466,0.530300172656447,-0.091084435778892,0.3531363488515,-0.0486046915899622,0.030512965592036,0.0115360501068122,37
"133",0.373325842637305,-0.0625515244949765,0.498283947849691,-0.0987015612394083,0.351209393238016,-0.0463221334251945,0.0474290442257833,-0.0168843384245723,36
"134",0.356397588219485,-0.0285572093237451,0.451082361692458,-0.0914675405098027,0.332243419460946,-0.0287047723004743,0.0595818487760493,0.0159299535766348,36
"135",0.329529620554698,-0.0385610342381346,0.529778912459927,-0.157333477835616,0.296651843490112,-0.0267768470158751,0.0650750848148869,-0.0188591093671757,31
"136",0.365968231858342,-0.0393737001332314,0.487133388506464,-0.0859159312236307,0.333746473671826,-0.0365595744475714,0.0820521251292689,0.0142349219458516,28
"137",0.376344039307444,-0.0045482125303407,0.513627268692603,-0.109404103370524,0.359344715811451,0.0152436448485015,0.0470062285330734,-0.0238515004790493,39
"138",0.333362246715196,-0.0866290871390131,0.493073988149223,-0.109000343243741,0.309579334943225,-0.0875006025984434,0.0582253218396208,0.00505091315642233,33
"139",0.357621562390451,-0.0182894096718551,0.527610490984547,-0.0984107126698596,0.329952384751068,-0.00859643358072121,0.0644296932378287,-0.00628801454719429,35
"140",0.35030483836801,-0.01105633338575,0.504246284179939,-0.105278420099458,0.33668868240897,-0.00908588286925066,0.0368724225541187,0.00175644444730514,44
"141",0.360143835520394,-0.00750219544117568,0.479781253024775,-0.0592057611841597,0.341001383390407,-0.00451338673576374,0.0592478774911285,-0.0049059731830286,36
"142",0.338907726287855,0.00133234663147996,0.516716072016709,-0.0832650191135996,0.308479428596655,0.0120849380248104,0.0572579677952992,-0.0165983646711271,33
"143",0.324185727583764,-0.00302657300399787,0.474099091538822,-0.0888155395013926,0.296500677444737,0.00669526905030841,0.0554394913402371,-0.00913970689305826,28
"144",0.295336703329599,-0.0328716214452829,0.457829699289373,-0.066063835484255,0.279775040157904,-0.0313794657029839,0.0478151397316135,0.00615730954625718,30
"145",0.341303475756431,-0.0708003400845248,0.494629432160448,-0.0839929698014598,0.31719781583113,-0.0660457133242388,0.0456144893014439,-0.00474929171011453,37
"146",0.356557075884821,-0.0767622818947429,0.489623183081679,-0.0842195808681576,0.327923186720436,-0.0706009186415663,0.0462147454135048,-0.010792359153124,40
"147",0.352126318978475,-0.0506912905501464,0.564792000503124,-0.137535520619681,0.313800839934411,-0.033868791325504,0.0637230350346643,-0.00787989135179142,33
"148",0.357880943408535,0.0179025298635562,0.475017758508174,-0.0930671970689499,0.336914073811079,0.0269272671801702,0.048290096542541,-0.0165401858108971,38
"149",0.384780242668041,-0.0500232361489969,0.545408473275165,-0.099166169067031,0.357380099866053,-0.0412407974427939,0.061101891864939,-0.00535327143003555,32
"150",0.356437617166188,-0.0588983730178544,0.448285649321756,-0.110526259586258,0.340261951871289,-0.0509711247707004,0.056533836771284,-0.00205262331770369,35
"151",0.376804115708234,-0.0226057642718851,0.513841651425662,-0.0972414692283353,0.35191551800231,-0.0232392214310707,0.0638248453050808,0.00300571918020138,44
"152",0.339344657466109,-0.031125406641642,0.462016830129986,-0.109178520940869,0.308499087576305,-0.0213455677339331,0.0591675807238438,-0.0117131457178553,36
"153",0.350441713702624,-0.0535013365285666,0.47251117927407,-0.105534195735745,0.333607693859732,-0.0454942450711075,0.0518171301905399,-0.00247197355913015,34
"154",0.389248216106286,-0.0621935356297387,0.527330003666355,-0.0820283833703571,0.355643100921349,-0.0465103999068269,0.0695844619519595,-0.0215495215469645,35
"155",0.392436339803536,-0.00169697801922664,0.488506522856447,-0.0566583070723348,0.382907921935436,0.00341818962489296,0.0269692554321313,0.00131802610560641,31
"156",0.355854982078073,-0.0300608894776525,0.502953368290011,-0.0951886745989347,0.328072299168138,-0.0235409063274183,0.0606819418309623,0.00474301725867571,39
"157",0.363474630676163,-0.0342124586885672,0.508201809257275,-0.0983923721614447,0.338061229825354,-0.0226772113013047,0.0613886528207685,-0.00260012880380419,42
"158",0.349196209166529,0.0328554523432039,0.508155030800043,-0.161937535376193,0.314534856956614,0.0449293542769564,0.0787601127267367,0.0024284832596523,36
"159",0.350441378125231,-0.0293803958972345,0.51958414444388,-0.105593318152866,0.335459501569861,-0.0221901632405811,0.0455635153197606,-0.00994365943583031,43
"160",0.334178442718294,-0.00839022062627368,0.530979215596369,-0.0823088479229415,0.312143744480442,0.00267868858193591,0.0539029410545793,-0.00761489664860925,33
"161",0.376791683034386,-0.0558111968988215,0.509952803954918,-0.0691790147988525,0.347173624470657,-0.042850805274757,0.0667904234913938,-0.0149246159760727,36
"162",0.350756178695731,-0.0309148248697904,0.508412732204276,-0.0862848700641347,0.333222543529451,-0.0327069457230751,0.0480774293966485,0.021486981662533,41
"163",0.386878275421535,-0.0252638100996324,0.481466102037888,-0.0997955204975684,0.371429134617511,-0.0230988320680558,0.0494845177438449,0.00339427001742877,38
"164",0.354775620850401,-0.0154430288621071,0.510068157919358,-0.106608811275888,0.3425542955965,-0.0114698906493719,0.0451895844071722,-0.00557189774544845,31
"165",0.360026742581331,-0.0268859040119598,0.453623642591947,-0.0513694173325758,0.341381910313532,-0.0181016810924708,0.0456759415815341,-0.0149203847680282,33
"166",0.335242262971079,-0.0635385643833979,0.543747020160661,-0.112034779796028,0.310219367106349,-0.0433699098257611,0.0608037259433863,-0.0166414735124837,33
"167",0.321815870652913,-0.0404745176743026,0.554716828272184,-0.13262433269066,0.294475238930967,-0.0369033432396586,0.0486262028752983,0.00445474129753075,43
"168",0.397759684716998,-0.0544500216529184,0.50565819911677,-0.112202728523216,0.380281712525114,-0.0515292546181692,0.04499587254005,-0.00505826546550661,31
"169",0.350422446628888,-0.0292188188767469,0.485663127617914,-0.0883569153764952,0.327619730565251,-0.0228288745676402,0.057230220856196,0.00561082866951591,47
"170",0.373641746144859,0.00242047243085497,0.441888069615819,-0.13001614252183,0.350118869815734,0.0156538862052064,0.0584506864789553,-0.00288070757593785,37
"171",0.377609386003821,-0.0164289857795153,0.520983562870507,-0.0750310532858234,0.353851442821634,-0.0222268996179898,0.0510073876010519,0.00415383335990339,34
"172",0.395473154921273,-0.0119673984898064,0.508248492034418,-0.101661239830995,0.366619648009963,-0.000609790357792552,0.0589203390968642,-0.00690881866998492,32
"173",0.375608296315032,-0.0335195419645718,0.478637779088024,-0.14428503787317,0.351653169044519,-0.0256265345320481,0.0495080354849755,-0.00237793539047554,31
"174",0.36827676521181,-0.0291858480465672,0.511916002701089,-0.10197715634366,0.338699636584648,-0.0292216805155552,0.0575508350603161,0.00399495913649274,25
"175",0.337133305363403,-0.0168945302210751,0.520557734765342,-0.0588207143242785,0.327868065184228,-0.0131703276225095,0.0382511995696643,-0.00883224792559449,39
"176",0.377533269631723,-0.0404224951237108,0.503048910029795,-0.101152653237403,0.371383833417685,-0.0304884453331214,0.0437992134777483,-0.0239893925704319,40
"177",0.371607465874139,-0.045546751211627,0.510837390707612,-0.0727024399845753,0.349061362489878,-0.0409781502626439,0.048591720701476,0.00163970219759796,33
"178",0.357597711094678,-0.0782772432779316,0.488936871607215,-0.0690194706497296,0.335928283464271,-0.0705073375973834,0.0556141727863452,-0.00594883711000368,34
"179",0.366517970466071,0.00810635247070965,0.495652756258827,-0.134420336177271,0.343682877746406,0.0220958708091222,0.0658440349326328,-0.00570777396259391,38
"180",0.34941966989228,-0.0050331732273456,0.511635704909291,-0.130544067029423,0.328802564599144,-0.000481252144132901,0.0510979446165163,-0.00931589819568699,38
