"","bootDist_0_hipp","bootDist_0_hippxage","bootDist_1_ang","bootDist_1_angxage","bootDist_1_hipp","bootDist_1_hippxage","bootDist_2_hipp","bootDist_2_hippxage","min_persub"
"25",0.311901239386984,-0.0207822587032873,0.600576400984897,-0.0598582198357383,0.289814434956659,-0.0133596755393145,0.0327771729801398,-0.0163611808939374,34
"26",0.351941934000827,-0.0873051125551251,0.639078873521076,-0.088089092637989,0.351979058700982,-0.0884828152296041,0.0172497557219891,-0.0112758030085833,33
"27",0.403131716011188,-0.0159639327579475,0.585538095179653,-0.0610039477788242,0.388282142978878,-0.0200355821807406,0.0430869506366709,-0.00618362907680237,33
"28",0.376253343447638,-0.06077450223169,0.662744536674284,-0.127640439952777,0.360602591367447,-0.0525963343015284,0.0273393695903538,-0.0160647392794306,40
"29",0.352703941498004,-0.00946794473694329,0.621657565077827,-0.0647989282057385,0.338186276221479,-0.0107770327939915,0.0278958655139084,-0.00121956848330747,37
"30",0.355041804993786,-0.0117594420915939,0.629716112957511,-0.107476927781179,0.339243051708556,-0.0130430512282809,0.0372967813960536,-0.00583941674457338,43
"31",0.368666385244725,-0.0478696342252359,0.65762259213835,-0.0719938665949355,0.359693192620793,-0.0434814948490278,0.0317456738035362,-0.0231536876514403,31
"32",0.338156720385428,-0.0155414278146802,0.648192769528274,-0.0220835275347988,0.333295686877509,-0.0045451181754671,0.0182182748365917,-0.0241997150409914,36
"33",0.347331662709504,-0.0628030865555656,0.618856472133063,-0.074195736120916,0.323647176943243,-0.0695358519306941,0.0468129953304683,0.00730920610012776,39
"34",0.363028280696044,-0.043197334595909,0.617705128117649,-0.0823823276848177,0.332685961921475,-0.0324348468913108,0.0513621240224403,-0.0224082544727411,31
"35",0.368407193986493,-0.0828450072718721,0.686845587764738,-0.0432203004505333,0.365747452877375,-0.071146265034211,0.00977774569284903,-0.0256407515401856,34
"36",0.331935752364047,-0.0492912955471172,0.616270072085997,-0.0935888521705574,0.32863510837789,-0.0606741215711863,0.026251513502121,0.00897344687393135,27
"37",0.325929935423051,-0.0108277984327539,0.67231267391626,-0.0791811510668901,0.312183792436844,-0.00810806971930745,0.0295011414294632,-0.000638064815429959,30
"38",0.360293645025252,0.0024781862200612,0.646482413119831,-0.0828863521623492,0.340751445171167,0.0128801968393961,0.0402719589704548,-0.0236688734054428,33
"39",0.38647718637925,-0.0418724977383062,0.606192990048201,-0.0761621350973324,0.375065603160403,-0.0177982873202012,0.0133568661343004,-0.0342666053418212,35
"40",0.347398249750801,-0.0632017766242449,0.594331054592969,-0.0397123568759342,0.336869921212561,-0.0608554513823368,0.0217594733718816,-0.0117872279471475,29
"41",0.371102536628097,-0.013152298409815,0.614122873592976,-0.0638886470746035,0.349020474877605,-0.00794444696001049,0.0295158352500771,-0.0122253447309795,39
"42",0.36358161271724,-0.00425423454010069,0.61017390888797,-0.0589963856765522,0.350317626506771,-0.0104881309500377,0.0289192128585594,-0.000441715767516676,34
"43",0.349685871146977,0.0283119563344586,0.624673477791156,-0.131849921143286,0.327721639106915,0.0397166309057022,0.0413605415354829,-0.0242618651935258,29
"44",0.313462218818518,0.00321219627819229,0.610832658096106,-0.109218560380233,0.310560399303418,0.00826372213322399,0.0141706499707185,-0.0161566345617971,41
"45",0.336829747179482,-0.0162116117898223,0.627391329519607,-0.0631687920185164,0.318642564562378,-0.00692272547628325,0.0377865806693218,-0.0203517630431355,37
"46",0.342643766189807,-0.0149720505827271,0.643467929287493,-0.0563412417330875,0.342731161643835,-0.002538789523186,0.00799800258667345,-0.0209260978916384,33
"47",0.346527263950229,-0.0224258273972531,0.628675918363907,-0.0686785117592568,0.32692862261479,-0.0203489387896705,0.0301213944355919,-0.0103074429955785,35
"48",0.378477498844472,-0.0176672893963006,0.640899432450756,-0.0874767328131028,0.360152343210162,-0.0139558862804761,0.0371366095811491,-0.00403041619855711,44
"49",0.403256638962988,-0.0201026106290628,0.708157809360535,-0.0826129314891892,0.401883042140512,-0.0153545548089681,0.0199592278508263,-0.0188238217868428,31
"50",0.366444433880102,-0.0443042358447236,0.673980450025537,-0.0321821593291681,0.355094523331106,-0.0385683339658127,0.026013965133123,-0.0254774454521615,29
"51",0.339790291716491,-0.0328388022307261,0.653911102152082,-0.0667903577903396,0.322712538519603,-0.0214491291402939,0.0300488080587333,-0.0122825284440595,36
"52",0.334559997601161,-0.0442847865155652,0.646256045328944,-0.0581413120130432,0.324887791083058,-0.0508378603743443,0.0232621733660956,0.00125302239675667,35
"53",0.369316117570544,-0.0414122684789043,0.638161840449461,-0.0301253384152872,0.367056989044098,-0.0516241472740957,0.0093283928725943,-0.00132089213983693,36
"54",0.36355782907294,-0.0339941492824952,0.590642891945457,-0.106565184480407,0.359196506731832,-0.0418099444402017,0.0168593062405701,-0.0149152185051887,25
"55",0.374066786024921,-0.0377185456261639,0.665545632972721,-0.0557119399908838,0.364002995906752,-0.0404483052363077,0.0281251040744288,-0.0104445643449566,35
"56",0.381922350557514,-0.0474842263586834,0.621701234966498,-0.108245534015027,0.373246198096929,-0.0515212487370225,0.0272020722705545,-0.0190976564487866,32
"57",0.346616284991104,-0.0531141754624643,0.646738903323206,-0.0913208122718785,0.325919680922482,-0.0429159924775861,0.0268769492897963,-0.0196497285993506,34
"58",0.364523994309854,0.0020248107172888,0.655207196232743,-0.0773198804130554,0.350182968236318,-0.00696691899919676,0.0331119876259143,0.0142013424213134,41
"59",0.38322196800641,-0.0275373688203854,0.669688119131949,-0.0876177001807318,0.368968918228178,-0.0321250806947399,0.0334194265575536,0.000984403791011819,26
"60",0.35351680017223,0.0258085798021559,0.686331308344681,-0.0741750398274338,0.352872993296994,0.0153587906145987,0.0190189651320314,0.00469195599078135,27
"61",0.392458870920627,-0.0405930997585945,0.601827670329994,-0.10808625739261,0.373754082098383,-0.0277460940110958,0.0282856949355551,-0.032895401988777,36
"62",0.389619942369536,-0.0374828070187964,0.635818522828035,-0.0410642544245278,0.385141523368695,-0.0301722108693264,0.0224551811624059,-0.00911821110473367,39
"63",0.40121044802825,-0.0156942637790807,0.629900586887754,-0.116647752401822,0.388802320391525,-0.0205780074661899,0.0311610395895071,0.0061981174161147,47
"64",0.37297886433112,-0.0369829283937828,0.631853637760701,-0.0542527266935264,0.369481525064021,-0.026966051638272,0.0215819637525351,-0.0180532246115355,33
"65",0.379107618289303,-0.0317502281908298,0.605026916784262,-0.028514244580557,0.370745464053748,-0.0304853336239284,0.0244115277629764,-0.00699908326895179,36
"66",0.337607835529015,-0.0672558518536767,0.644855662240606,-0.0540375975580632,0.329060962721402,-0.0662755033126567,0.0237720599703473,-0.00109701761638244,29
"67",0.358554065532276,-0.0136865044037636,0.651544882703396,-0.0891912198783766,0.345581638939201,-0.00752222827070299,0.0323301255259648,-0.0139480540734218,31
"68",0.347674829589325,-0.0484364229367877,0.611807957461978,-0.0633588353948275,0.348666606895577,-0.0421590435861963,0.0189922421824779,-0.0237001815748856,33
"69",0.415573338198691,-0.0510823581386139,0.627420136245588,-0.0263197522773679,0.403788264331143,-0.0406130215862833,0.0278756239377543,-0.0132059235332137,41
"70",0.326925778006539,-0.0257520916492187,0.655127046325787,-0.0393396256964892,0.31971918873156,-0.0186249671567374,0.0182333230338744,-0.0150799610279605,33
"71",0.365402940968879,-0.0896547152321971,0.659302400051832,-0.0393974855938231,0.352405045812853,-0.0863604254552288,0.0290071506805599,-0.0084640502428877,39
"72",0.313807919545352,0.000950042934851688,0.685796890375313,-0.098853945998407,0.291948009160659,0.00664459702924428,0.0274186452891446,-0.0167570954830058,41
"73",0.376545495413214,-0.0143212748502852,0.647127776733569,-0.0105791251069776,0.371288294202958,-0.0169169669978344,0.0233583787217734,-0.00243517372799049,41
"74",0.375553855789411,0.00971911835496084,0.627604437314606,-0.0522197813520527,0.369473233534031,0.0220044922948948,0.0244706715659247,-0.0170728497224696,40
"75",0.315112712681066,-0.0296881629734754,0.624571182573801,-0.068126021240099,0.297845397073494,-0.026445724491106,0.030413050352756,-0.01078921257149,32
"76",0.366516261725685,-0.0135055492274975,0.651235754448192,-0.135916109314265,0.354901230582425,-0.0063490893044561,0.0208660157625476,-0.0119104563071306,38
"77",0.347237386415129,-0.0180217514407816,0.659009086695798,-0.0629088782322,0.348072507410428,-0.0139396521733183,0.00612485864718008,-0.0143616469676617,39
"78",0.360593683367373,-0.00795606542251184,0.643227648725598,-0.0720335809147365,0.342039658646674,-0.0103911781046117,0.0423899098909906,-0.00604311243585882,42
"79",0.339934581045902,-0.0451283491027972,0.625251411619724,-0.0314569112021834,0.330943284352099,-0.047603972005306,0.029416351889281,-0.00835246177221138,41
"80",0.315213774569056,-0.0223487709347431,0.67520341901254,-0.0481632845535646,0.313495006005363,-0.00958054208092667,0.0195049547116604,-0.0276475213304852,42
"81",0.349621497980368,0.00116783565859369,0.661531887375133,-0.0702095264943533,0.329236773244835,0.0138719999832668,0.031055832505405,-0.0151521530981139,37
"82",0.366024512266006,-0.0470987539529399,0.65122172725013,-0.0429191735343195,0.355782775972172,-0.0393695089839849,0.0140934384188926,-0.0167360104491163,40
"83",0.38627502244583,-0.0926081683772862,0.680770863324367,-0.0554600068794981,0.364825199816225,-0.0902005305594008,0.0319692244027208,-0.00931741915709016,36
"84",0.375270842194254,-0.0236768116775649,0.65472392861386,-0.0716979655436328,0.361811019935096,-0.0241638451556219,0.0304865430254529,-0.000280464074830225,41
"85",0.358265831664142,-0.0852688240288182,0.651618700294523,-0.057919438202461,0.346345293049957,-0.0798927104352819,0.0223985726524567,-0.0187084713980867,32
"86",0.365850022049698,-0.0475297005473326,0.624050301998809,-0.101622214243108,0.346412032961724,-0.0460711704132054,0.0353697352897194,-0.00278585497962298,32
"87",0.32376062858083,-0.0131447999431832,0.722275716095628,-0.067420677691873,0.307834426551079,-0.00662083343434561,0.0321664837464134,-0.00545714764387763,39
"88",0.353062959393753,0.000482893295401886,0.635722311314172,-0.0332434765159314,0.335518797970396,0.000892373750123469,0.0331446346961742,-0.000516059956060194,24
"89",0.326976112439533,-0.0290296347385591,0.66472408663094,-0.0628967564755476,0.308390354084101,-0.0115784544888246,0.0406038346580175,-0.0104541581651104,37
"90",0.381331938526312,-0.071329514480055,0.699017251572906,-0.0548299776433855,0.37549178523285,-0.066175690435239,0.0183423889358533,-0.00772152841692296,31
"91",0.394226707216825,-0.0261095604432005,0.615269258998751,-0.0751321005439019,0.388423078503201,-0.0260382581596205,0.010155020255034,-0.0127712575244041,38
"92",0.257548742065149,-0.0122095399694836,0.599904219749793,-0.083061450815134,0.241482044832206,-0.00102688325504443,0.0285516357544241,-0.0204056484884512,32
"93",0.327454466189858,0.0065007566167013,0.658918200721599,-0.0453135455029343,0.315067299475443,0.00581335691059794,0.0311797731894203,0.00534511416043939,42
"94",0.353277958061189,-0.0448977044640144,0.653697644869523,-0.0907891912449969,0.349795889908181,-0.049033650534001,0.0184884856946832,-0.00426467308656482,27
"95",0.33194362915378,-0.083021507270569,0.614511128045331,-0.0933874470704729,0.319301540769738,-0.0858649886368223,0.0232052289126595,-0.00676234098415766,33
"96",0.35768817700544,-0.0277511348723694,0.672735460397389,-0.0366552530013608,0.344489200747856,-0.0343600611736901,0.0272543831427714,0.010215120918652,37
"97",0.34392143035022,-0.021733787478285,0.640575881705132,-0.0686634310153979,0.326071164943391,-0.0109121331077829,0.0379027718812978,-0.0290802432546334,43
"98",0.357582796425871,-0.0585550053738493,0.63696850053036,-0.0659702510923671,0.336781839155175,-0.0487167624701937,0.0418823569443803,-0.0102988992632413,30
"99",0.344985770746704,-0.0491368336352207,0.674053105882141,-0.099964340090733,0.334592082432147,-0.044516671612149,0.0252372292432387,-0.0173967208277617,36
"100",0.411022421926995,-0.0427669133081191,0.623989659266405,-0.0645824427218607,0.391028045263878,-0.0486163232676336,0.0434800293757422,0.000997688657582955,38
"101",0.324310376750804,-0.0146316190411258,0.608832329953932,-0.0911795418352073,0.316056855621277,-0.00336885882790828,0.0245513893729223,-0.0209754491546273,41
"102",0.360209850272831,-0.022825573710138,0.671607577558773,-0.0794365848462766,0.352116777422952,-0.0315017980471721,0.0211175786472841,0.0121850453536433,30
"103",0.34559258374802,-0.0635127320595391,0.606739832574742,0.00614170627373581,0.328731334271079,-0.0662055237481319,0.0385098334587164,-0.00358324113492623,39
"104",0.38890022547404,-0.0497771728802653,0.638174258786447,-0.08247156318298,0.370493984699471,-0.0399396340320784,0.0379071384386836,-0.0200906889712423,41
"105",0.32454133585011,-0.0229406844443481,0.626030638311055,-0.0615927333764972,0.320020286215153,-0.0261040689610313,0.0226252545326028,-0.00971687086566749,35
"106",0.36539245888852,-0.0525777815655468,0.657246798531266,-0.0720656658379922,0.357423501205502,-0.0571986290012998,0.0162947015314571,-0.00754335199350146,40
"107",0.362591371147777,-0.0582222818982278,0.637588129784655,-0.105648834016047,0.336964181663129,-0.0546632127872656,0.0510536346279381,-0.0117050071214157,36
"108",0.34064134870397,-0.0463223197139475,0.582596388596764,-0.074104476043505,0.324551610559013,-0.0483383125994854,0.0408181957844173,0.000962734854277441,40
"109",0.374814444894374,-0.0703755364978253,0.706482381072872,-0.104065477417779,0.376603521148343,-0.0756997188230545,0.0154171499003436,0.0070986121689,27
"110",0.39165524785361,-0.0227533194880649,0.696956988025165,-0.0862457799623415,0.390554224112481,-0.0282088286511802,0.0164519922979796,-0.00833857891905755,39
"111",0.3734473602875,-0.023112179924104,0.661392536005647,-0.0601400927317519,0.349900853088543,-0.0301901069500763,0.0360607981305877,0.00488492371557489,32
"112",0.416863864470248,-0.0708841139718686,0.687103899213775,-0.11714628241933,0.418160326018364,-0.0763379602027935,0.00205417187961758,-0.00861144915156766,38
"113",0.3312372654178,-0.0017293057360475,0.709396111823377,-0.0631339981251547,0.307345863699105,0.0146714754225579,0.0272263356516442,-0.0228653947300467,28
"114",0.357834689305055,-0.034410101250004,0.67218481980708,-0.0954844720235783,0.34437666559507,-0.0343579515045568,0.0257989187151861,-0.00336413340264786,34
"115",0.372239414471542,-0.0267831525862403,0.628172533439929,-0.058032751003598,0.355644973683962,-0.0258955844848976,0.0319843875224481,-0.00524806561165921,36
"116",0.353532266983675,0.00661107325754485,0.629008914795832,-0.0693062303707044,0.33736768590709,0.00545600016115035,0.0317935004797974,-0.0105204542103293,33
"117",0.380997650156931,-0.0380537715218928,0.686184582705278,-0.0321364404062847,0.372146443899989,-0.0473470744618279,0.0247525568033582,0.00294302408124795,38
"118",0.374380099246197,0.00551148717594729,0.643788923485926,-0.0754668658500162,0.356275156333359,0.00749218849303228,0.0410719735259599,-0.00399466556080999,29
"119",0.334012564001026,-0.0604264117190485,0.662268950069222,-0.0977003598409597,0.332839418088251,-0.0591320020571917,0.0103134559887897,-0.00818563090387066,35
"120",0.381716441005144,-0.0374826640515614,0.71232590224831,-0.0442797963973015,0.377260148431446,-0.0351688157725587,0.0235535586406199,-0.00912434860899393,33
"121",0.357378997746953,-0.0532703033091239,0.67882344214894,-0.0664646795490521,0.350931219641489,-0.0431947398384637,0.0124266947714295,-0.0132550900712673,31
"122",0.345460538683973,-0.00518861223145001,0.684634991116575,-0.103563606577607,0.323095097214853,-0.0122987282462502,0.0455427581672902,0.00279570562751223,41
"123",0.386946224374169,-0.0497032573989801,0.632892537193805,-0.0886697637068343,0.379225486812105,-0.0545817199652521,0.0257775271741238,-6.9620152582847e-05,43
"124",0.371873665235791,-0.0545442356067511,0.603850250891386,-0.0701173347401526,0.358492727014856,-0.053294080891859,0.0358901314938862,-0.0165448283658726,39
"125",0.356506355551323,-0.0371250117033847,0.717472111601359,-0.0793086999088791,0.331666391821767,-0.0343125927841076,0.0345179474913334,-0.00681877358615561,40
"126",0.378349896226415,-0.0611237893479658,0.669547075318051,-0.0734637892588329,0.365485692022156,-0.0567000967740711,0.0208505035045595,-0.00475157739332581,40
"127",0.390230250873453,-0.0357929559691349,0.654904990244842,-0.084042390316988,0.376057565421913,-0.0329350269872395,0.0311297870802555,-0.0217689539059899,36
"128",0.424131158777708,-0.0707076728939246,0.670479994463284,-0.105679212472125,0.40872793455509,-0.0583961877966065,0.0282270346560976,-0.0147668702696159,36
"129",0.37074724105901,-0.0257758298970743,0.664733869360652,-0.114060993273191,0.365071173731257,-0.0216119667289818,0.0343419715145426,-0.0102854811042725,34
"130",0.359039006695439,-0.0270792786419987,0.624824448655404,-0.0213169909546384,0.343460070306914,-0.0172437673393472,0.0296915016254907,-0.0192892141059305,38
"131",0.349983847396731,-0.0395952016896654,0.64058185883982,-0.0801701144986774,0.328923973288428,-0.0288220969034541,0.0466030067857552,-0.0139216664444662,39
"132",0.354167464691112,0.0212930941202697,0.598278421276839,-0.0816494763481287,0.342898118613056,0.0238052757176381,0.0330683437016001,-0.0128666533437404,40
"133",0.367796780112113,-0.0602075996310329,0.584940854306991,-0.0518776363268179,0.355511144848095,-0.0616498105823726,0.010476558929761,-0.00955383145330616,42
"134",0.364565507667718,-0.0182417673773519,0.608215028583538,-0.0881674573917712,0.358624792547973,-0.0165138617492482,0.0188481060476341,-0.00745033359563116,41
"135",0.366140676723942,-0.0352996398738993,0.58312024725238,-0.044197295769077,0.362328249251961,-0.0361919279455998,0.0238663941138714,-0.00818250920639272,29
"136",0.364498166728276,-0.0715233607132377,0.656697625811322,-0.0788338127244583,0.341040176914384,-0.0685596663242102,0.03920329073734,-0.0104177293473974,40
"137",0.346698037291011,-0.0127985159541613,0.616509511014499,-0.0657699703575712,0.31964452668538,-0.0105849955196019,0.0507735333884222,-0.0113466319699439,40
"138",0.377011223758323,-0.0265708580868206,0.658202358195213,-0.0890457615887545,0.365261851462155,-0.0280167408570452,0.0258789096193486,-0.000356222437016566,40
"139",0.345058761869012,-0.011941188323637,0.618159664912193,-0.0424802376841779,0.328063786046471,-0.0253519993222018,0.0380863172152191,0.0173242513565497,31
"140",0.307909378686281,-0.0477079771466094,0.626658789710024,-0.03383884207357,0.296706835929848,-0.0567155621127954,0.0400447817708341,0.0132047234788727,42
"141",0.406850689026714,-0.0698051946092539,0.62723893758994,-0.0532647961129912,0.397518973004327,-0.0723287414437878,0.0237795521909626,-0.00333300651860732,45
"142",0.365865314190034,-0.0371888481004128,0.624922281705134,-0.0834633348045212,0.35366272088186,-0.0354353037978415,0.033135601792637,-0.00263813244635611,27
"143",0.380362298447733,-0.00399518388343523,0.591071952498558,-0.0706500051617913,0.365515406285839,0.00176238150517989,0.0435749569401107,-0.00582477110240119,33
"144",0.359158195095742,-0.0687023559104874,0.645422844179848,-0.0624882091415689,0.343445828410346,-0.0658340705447698,0.0322976562633356,-0.0116839290971316,38
"145",0.340433289805473,-0.0642073002174306,0.641466916824845,-0.0582680236205797,0.324204823528159,-0.0621245978093912,0.0411500278706842,-0.0175215420676473,45
"146",0.336740474404929,-0.0393509517926326,0.648918408301283,-0.0656408292651822,0.320244084301768,-0.0313458157831142,0.0344141172917435,-0.00825347464055735,32
"147",0.337623540385613,-0.0418763054732255,0.637403102046446,-0.0817018495709725,0.331245678843249,-0.042076191691159,0.0189435497424853,-0.00344324087802701,40
"148",0.371895610273605,0.00502914861640021,0.614402838878821,-0.0745602792380795,0.375802118611255,0.000699504038414847,0.00864338266993893,-0.00836177202852469,35
"149",0.385021486023667,-0.0118943784281148,0.610472195514961,-0.0594630640597814,0.370807054234206,-0.00252479502103593,0.021095436577712,-0.0283569052398162,25
"150",0.355859396988659,-0.0333256682439659,0.667307283975127,-0.0656899457610749,0.347016465134987,-0.033243421253833,0.027951636826869,-0.0039706769441686,43
"151",0.424542525054233,-0.0385154385601189,0.657259537024539,-0.0898773143826175,0.416878620958789,-0.030647497472716,0.02283922376263,-0.0147917798714107,32
"152",0.364753481293344,-0.0744936758878537,0.659828038330944,-0.082597481269509,0.345187349780636,-0.0584455095841204,0.0456565923599597,-0.0280147211341335,44
"153",0.362387293724621,-0.0170385579574783,0.609669444749318,-0.0841564476203962,0.3438963145439,0.000876042742328879,0.0342496412254084,-0.0166673222207712,34
"154",0.368024844323601,-0.0123331578664134,0.640883319531737,-0.0710771912952644,0.354035128916504,-0.0147863770627173,0.041320449568641,0.00423724028966059,44
"155",0.328803231933977,-0.0248329020935424,0.68089747201152,-0.0674505896767113,0.323565028156862,-0.0111791957692379,0.0198234740318755,-0.0296736271631755,34
"156",0.3848368002564,-0.0998745727374231,0.667195717235091,-0.0825499171311265,0.370202447246092,-0.0880880310638157,0.0418508478256445,-0.0246791392814112,34
"157",0.363064163148811,-0.0225290193349654,0.650287640384426,-0.00691144256836996,0.346041813113718,-0.014376300474191,0.0349729388760175,-0.0145316223690193,35
"158",0.354138388359739,-0.0493563560550609,0.643086491806793,-0.0471425226772748,0.333528275573204,-0.0520680471981947,0.0383066539774623,-0.00294038861433276,33
"159",0.345713183302467,-0.00781155942877643,0.624880372579628,-0.0681000077643503,0.337356455649329,-0.0119225769745421,0.0308891967854622,-0.00103921713380085,35
"160",0.350114799518477,-0.0114471008671524,0.650578362324454,-0.0663894819623101,0.331493223431852,-0.00268784894188116,0.0311927948286926,-0.0217952483413986,41
"161",0.36062563503949,0.00122930613250798,0.653483240976663,-0.061264852142705,0.352957899024124,0.0014681271935598,0.0244215996782501,-0.0115820264961116,23
"162",0.360554518718557,-0.0548410013117007,0.631700542459613,-0.0787597975702999,0.340631750556492,-0.0548061584571502,0.0406221493871324,-0.00111238885130197,36
"163",0.3763537490807,-0.0346135835655031,0.703065373000127,-0.084469004718425,0.373213178795772,-0.0445273794858126,0.0271104702847848,-0.00102456339178684,27
"164",0.318643324717135,-0.0134051493470799,0.630931085641786,-0.0932293246095425,0.30214030033021,-0.0128126611661086,0.0360193079963323,0.00555674421310065,39
"165",0.342796168106915,-0.064640422750431,0.640166565248733,-0.0532697728748872,0.331682606965703,-0.0574780414706921,0.0258733522415054,-0.0149426132367577,35
"166",0.339796499503725,-0.0588608832568603,0.609994663274726,-0.0548558684019849,0.327934488514613,-0.0658758755879389,0.029356249193922,-0.00417818489348147,34
"167",0.353844116717726,-0.0583430373563218,0.662275461160494,-0.0914965678279274,0.342705514638346,-0.0620501306990538,0.0323332101843961,0.00672651658838735,39
"168",0.416536702229725,-0.0407015227080076,0.692401836675067,-0.085229645850922,0.403831428888459,-0.0390855101054154,0.0295987765868191,-0.0134944115478314,40
"169",0.305169125908601,-0.0553104283295989,0.662555230882314,-0.0728972748202466,0.292763771155494,-0.054286030395284,0.0343014456287055,-0.00994990384063166,34
"170",0.379683119110712,-0.0890607472439242,0.66697898522301,-0.0241586279483887,0.355838797593449,-0.0804920104531681,0.0510383519008262,-0.00880794135118442,34
"171",0.349489798080207,-0.0178020325340227,0.663306057134049,-0.0982568331860406,0.354957256017333,-0.0283560579143668,0.00124637729880686,0.00180455929517628,37
"172",0.379119462332715,0.00227995243160683,0.63876415023556,-0.0894069330610932,0.357985574613712,0.000799011846718304,0.0386885535985603,-0.0130214508521054,36
"173",0.353019500638029,-0.0103168909239438,0.659742075964899,-0.0656566904592267,0.341228345492905,-0.00969567938662692,0.0349568399008626,0.00225034375219113,36
"174",0.360921407517452,-0.0668206910206612,0.61964336353174,-0.0894119585175605,0.34485702661089,-0.0630004264008825,0.0367875029112313,-0.00934741408855187,28
"175",0.371964368220655,-0.0255594810005307,0.574624463762488,-0.0562628236603212,0.35988179504769,-0.0137111191096624,0.0269183086054452,-0.0258822810490652,41
"176",0.347796083820755,0.0076904069214993,0.737625599546872,-0.0501204101250766,0.340994139114994,0.0144436188146284,0.020968372443211,-0.017857068574854,37
"177",0.369048330823287,-0.0778057389057693,0.647980538998559,-0.0338176809424928,0.357673432649243,-0.0737206659560837,0.0192783918257926,-0.00827444988414005,43
"178",0.348713458131514,-0.04917625257007,0.596158591392628,-0.0328541004324768,0.336712630610013,-0.0434228012956385,0.0314878791357082,-0.017223568725608,38
"179",0.319672209996699,-0.0546045307632234,0.636456215093962,-0.0541481075307528,0.306586367403364,-0.0469174485079412,0.0280494522279753,-0.00596298186095088,42
